Array 1
0.873015873015873
0.38095238095238093
0.3492063492063492
0.5555555555555556
0.5238095238095238
0.3492063492063492
0.3492063492063492
0.38095238095238093
0.3492063492063492
0.3548387096774194

Array 2
0.9682539682539683
0.9682539682539683
0.9841269841269841
0.9841269841269841
0.9841269841269841
0.9365079365079365
0.9841269841269841
0.9682539682539683
0.9682539682539683
0.9838709677419355

Array 3
0.9523809523809523
0.9523809523809523
0.9841269841269841
0.9682539682539683
0.9523809523809523
0.9682539682539683
0.9841269841269841
0.9682539682539683
0.9682539682539683
0.9838709677419355

Array 4
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.15789473684210525
0.0

Array 5
0.55
0.45
0.5263157894736842
0.47368421052631576
0.6842105263157895
0.5789473684210527
0.631578947368421
0.6842105263157895
0.5263157894736842
0.7368421052631579

Array 6
0.35
0.5
0.5789473684210527
0.47368421052631576
0.631578947368421
0.5263157894736842
0.631578947368421
0.6842105263157895
0.47368421052631576
0.6842105263157895

Array 7
0.0
0.0
0.0
0.0
0.5
0.25
0.0
1.0
0.0
0.0

Array 8
0.6
0.6
0.5
0.5
1.0
0.75
1.0
0.75
0.5
1.0

Array 9
0.8
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.75
1.0

Array 10
0.0068129968958714395
0.006971083918268368
0.006114599830449641
0.006140530356757439
0.006930254744031067
0.006906413388910205
0.005881773814591485
0.006022839642527913
0.006724688855478402
0.006445157673197469

Array 11
0.006868882467350028
0.008436905484066618
0.006220438153108318
0.005991437544800955
0.006866208299746323
0.007490537806587131
0.008318539879742699
0.006029120263968954
0.008515752836180552
0.005884515815980439

Array 12
0.008226735664467818
0.006880963219096493
0.008435116547655998
0.00627086918325329
0.006873304150510122
0.006189827142712734
0.006433026688004736
0.0069460574946611725
0.009075503615580923
0.006167045518996434

Array 13
0.001315951121088809
0.0012418732449622303
0.0024226122651876464
0.010535351512933064
0.020919701250570646
0.07234354214599562
0.0022689464991000434
0.0007227276923282459
0.0012059566277216438
0.000882497212431462

Array 14
0.0007765967920538872
0.0013280594758757007
0.001478592132256454
0.00984926595667367
0.021032428744161516
0.0002789613951618852
0.00033702826314821693
0.0006586888481647997
0.0007127285928585104
0.0008614247126448916

Array 15
0.0009608871981077092
0.0011783593611518783
0.0019798289580524185
0.010498327693019267
0.021045747040127016
0.00037206178940741896
0.0003148132141740861
0.0005391085820457487
0.0009536167509238175
0.0008580438805125899

Array 16
0.000722654971211256
0.0006368548224931993
0.0009476350655385098
0.0009484296461004128
0.0011512136262746486
0.0007524972226173914
0.000610196696807029
0.003396888700531266
0.0002892110244667662
0.0006925374619366784

Array 17
0.00017764334715567558
0.00024121736815047674
0.0027066034277167285
0.0006403936718246447
0.016916460707777508
0.027179296192971814
0.0003581306653022676
0.008938482130769093
0.0055226098233596525
0.00020011879154152433

Array 18
0.00038310193794743283
0.00023354429945935282
0.00711186849592185
0.0007671745568720057
0.0007901359191702042
0.027581508034285968
0.0008577423484389854
0.0031369701961709746
0.00024730297165873847
8.927319626601086e-05

