Array 1
0.8412698412698413
0.8253968253968254
0.8412698412698413
0.9047619047619048
0.8253968253968254
0.8571428571428571
0.8888888888888888
0.7619047619047619
0.873015873015873
0.8709677419354839

Array 2
0.9365079365079365
0.9682539682539683
0.9682539682539683
1.0
0.9682539682539683
0.9841269841269841
0.9841269841269841
0.9523809523809523
0.9206349206349206
0.9516129032258065

Array 3
0.9682539682539683
0.9523809523809523
0.9682539682539683
1.0
0.9365079365079365
0.9523809523809523
0.9841269841269841
0.9523809523809523
0.9682539682539683
0.9838709677419355

Array 4
0.65
0.55
0.5263157894736842
0.5789473684210527
0.5263157894736842
0.5789473684210527
0.6842105263157895
0.631578947368421
0.7368421052631579
0.42105263157894735

Array 5
0.75
0.65
0.5263157894736842
0.631578947368421
0.5263157894736842
0.47368421052631576
0.6842105263157895
0.6842105263157895
0.15789473684210525
0.47368421052631576

Array 6
0.7
0.55
0.5789473684210527
0.631578947368421
0.47368421052631576
0.47368421052631576
0.6842105263157895
0.6842105263157895
0.42105263157894735
0.47368421052631576

Array 7
1.0
1.0
1.0
1.0
1.0
0.75
1.0
1.0
1.0
1.0

Array 8
0.8
0.8
0.5
0.5
0.5
0.75
0.75
0.75
0.75
0.75

Array 9
0.6
0.6
0.5
0.5
0.5
0.75
0.5
0.75
0.75
0.5

Array 10
0.0063785384230862505
0.006138524634183334
0.005956222868855377
0.006165861117292673
0.006496458311581594
0.006134530925964442
0.006464062337072507
0.00650733526177079
0.006468984351290912
0.007377508750109236

Array 11
0.00624098127825096
0.006033847947637936
0.0058189795420655445
0.005997444870896245
0.0065554602101156505
0.00597848275768137
0.006405356026085012
0.00659678255537298
0.006535325627217126
0.005674065062727546

Array 12
0.007725021465421258
0.00677628065525424
0.00689340650873123
0.007916060573835738
0.008558477889798957
0.008010134100900665
0.0085427917655425
0.008497990009569181
0.007714863645426679
0.006832634533339036

Array 13
0.000709947319931791
0.0010284744477619962
0.001141353642870477
0.0014168716777107652
0.009708703676585191
0.020801242941919807
0.0004691565615533951
0.00040320124887385425
0.0007003722191289963
0.0005877970693570405

Array 14
0.0007520378050575295
0.0009851636038192163
0.0013120323756376402
0.0014866451165400046
0.009707039891980402
0.02050446889779363
0.0006258774370074171
0.0006796810315578457
0.0007035770882797584
0.000410780541404209

Array 15
0.0007723878946008605
0.0008449297768101911
0.0009218996502810935
0.0015350244295198314
0.009785283351079322
0.02108477020418235
0.00047946262005063887
0.00030036571603535967
0.0006067016399809529
0.0007290299859228383

Array 16
0.0003543024227831165
0.0009712626092120884
0.0009126898122963705
0.0010279988932552786
0.0006875973497260794
0.0007770751070554754
0.00047523682210483747
0.003055930644209204
0.0003520918075400473
0.0008285429208515259

Array 17
0.00026087743117006045
4.815035276168972e-05
0.00023252982690211583
0.00017913855195424473
0.0010083724704793868
0.0008424490776520498
0.00010250787584420994
0.004387554063764035
0.0002773166248385608
0.0008068705685440419

Array 18
0.0006995035901707402
0.003638742709219521
0.0008644236524418814
0.0015210902969041615
0.0014587947928763137
0.004992184343810127
0.002673351675169301
0.013697827102601116
0.0008357453641187199
0.000811739854105905

