Array 1
0.38095238095238093
0.5555555555555556
0.3492063492063492
0.6507936507936508
0.4444444444444444
0.3968253968253968
0.4444444444444444
0.36507936507936506
0.36507936507936506
0.3387096774193548

Array 2
0.9682539682539683
1.0
0.9841269841269841
0.9523809523809523
0.9365079365079365
0.9841269841269841
0.9523809523809523
0.9523809523809523
0.9523809523809523
0.967741935483871

Array 3
0.9841269841269841
1.0
0.9841269841269841
0.9841269841269841
0.9682539682539683
0.9841269841269841
0.9047619047619048
0.9523809523809523
0.9523809523809523
0.967741935483871

Array 4
0.0
0.05
0.0
0.0
0.0
0.0
0.0
0.0
0.05263157894736842
0.0

Array 5
0.4
0.4
0.7368421052631579
0.5263157894736842
0.6842105263157895
0.5789473684210527
0.631578947368421
0.631578947368421
0.6842105263157895
0.5263157894736842

Array 6
0.35
0.55
0.7368421052631579
0.42105263157894735
0.6842105263157895
0.631578947368421
0.5789473684210527
0.6842105263157895
0.7368421052631579
0.5263157894736842

Array 7
0.0
0.0
0.5
0.0
0.0
0.25
0.0
0.0
0.5
0.0

Array 8
0.8
0.6
1.0
0.75
0.5
0.75
0.75
1.0
0.75
0.75

Array 9
0.8
1.0
0.75
0.75
1.0
1.0
0.75
1.0
1.0
0.75

Array 10
0.006578652768098009
0.0065941214454927405
0.0061435968574990165
0.006121399564121395
0.006198707690613513
0.0066358543700393595
0.007442564816082852
0.007181588560371184
0.006473288419405529
0.005842471603237464

Array 11
0.0063752997024115994
0.0064806082111193335
0.0060383734879222665
0.006431318214246979
0.005618979515138878
0.006806780234557543
0.007233665666103986
0.0067729523126864805
0.008226173781057765
0.0056067630145685155

Array 12
0.0074179237993382266
0.006582813662936564
0.006422953617081344
0.006420997347789619
0.00839610636186124
0.006954463722098988
0.006893783035301836
0.007282001806080718
0.007348878391273422
0.005594454490878226

Array 13
0.000961677825393588
0.0016328121284116515
0.002747353079029915
0.002076372097140842
0.02384932704701799
0.021928561624740894
0.0014710919015316225
0.0005317646969876246
0.0007531841344702238
0.001260596891959488

Array 14
0.0008320338186150431
0.00084589384219824
0.0009253224620103499
0.0015879345081746762
0.009886059026193866
0.021102745278524942
0.00033438043903590036
0.0002935273814637303
0.0005217403939933657
0.0007194549118471326

Array 15
0.0008268625593779492
0.0008321722721662722
0.001016917546413752
0.001490373720204477
0.010045979708447709
0.021192027683742155
0.00033959648333548807
0.00032548106836125077
0.0005382877208388198
0.0006465980771494815

Array 16
0.0005702023437906786
0.0014408453823615546
0.0007980268239511973
0.0009580681885747285
0.00078767043075053
0.0009429678926332715
0.0006704455530171155
0.003505741677271896
0.0003456161630464388
0.0007134738161782241

Array 17
0.0031445156072102028
0.0009822792185429654
0.006903476144015968
0.0003055196178220402
0.0003515193263126319
0.00048621783596708673
0.0015092569102477795
0.050377587293585796
0.0002933391285894801
0.0015767416606934064

Array 18
0.00013029516636413
0.005869027753505613
0.00048530845504977363
0.0009560028487533031
0.0008567699391428676
0.00011773756644421845
0.03182206138743712
0.00228907704359515
0.00012077990756869202
0.00017808010700648768

